V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,target
-0.034,-0.06,0.43,-1.431,0.348,-0.7390000000000001,0.778,-0.043,-0.03,0.042,0.986,0.251,0.18899999999999997,-0.09,0.017,-0.54,0.599,-1.693,-0.29100000000000004,-0.085,-0.128,0.6,-0.063,-1.079,0.233,1.6280000000000001,0.28800000000000003,0.08199999999999999,1.288,-0.963,0.529,0.584,0.297,-0.562,-1.415,-1.537,0.6409999999999999,0.831,-0.006999999999999999
-0.324,-0.556,0.14400000000000002,-1.2209999999999999,0.14,-1.5490000000000002,0.634,-0.0,-0.634,0.042,-0.431,-1.6909999999999998,-0.214,0.797,-0.001,-0.54,-0.142,-1.162,0.445,-0.139,-0.504,-0.302,-0.259,-1.005,-1.319,1.119,-0.282,0.319,0.742,0.139,0.8740000000000001,-0.691,1.111,1.6280000000000001,0.048,-1.537,0.109,0.047,0.053
0.732,0.56,1.101,-1.24,0.375,-1.686,0.536,-0.111,0.62,0.042,-0.47700000000000004,-1.8090000000000002,0.986,0.821,0.077,0.568,0.135,-1.162,0.43700000000000006,0.262,0.087,-0.204,-0.259,-0.6459999999999999,-1.319,0.674,-0.105,0.41,0.428,0.726,0.33399999999999996,0.379,0.62,1.05,0.61,-1.24,-0.505,-1.672,0.838
0.991,0.795,1.195,-1.11,0.261,-1.922,0.5379999999999999,-0.111,0.716,0.042,0.7709999999999999,-2.228,0.8109999999999999,0.795,0.044000000000000004,0.667,0.228,-1.4280000000000002,0.431,-0.138,0.43,-0.174,-0.063,-0.644,-1.319,0.508,-0.001,0.382,0.43,0.532,0.203,0.652,0.444,0.419,-0.29,-1.166,0.24600000000000002,-1.173,0.647
0.86,0.5529999999999999,0.78,-0.7709999999999999,0.187,-1.883,0.5660000000000001,-0.09,0.527,0.042,0.419,-2.156,0.703,1.09,-0.168,0.591,0.48700000000000004,-1.162,0.435,-0.13,1.143,-0.40700000000000003,-0.063,-0.6459999999999999,-1.319,0.74,-0.033,0.327,0.429,0.33799999999999997,0.28,0.489,-0.17,0.419,-0.29,-0.943,0.7040000000000001,-0.217,0.079
0.72,0.7090000000000001,0.618,-0.43,0.305,-1.5759999999999998,0.512,-0.086,0.5379999999999999,0.042,-0.06,-1.6019999999999999,0.624,1.063,-0.293,0.363,0.392,-1.162,0.429,0.046,1.255,-0.331,-0.063,-0.648,-1.32,0.825,0.057,0.326,0.433,0.124,-0.547,0.62,-0.495,0.419,-0.29,-0.943,-0.11800000000000001,-0.07400000000000001,0.8290000000000001
0.5539999999999999,0.42200000000000004,0.465,-0.456,0.431,-0.902,0.511,-0.079,0.435,0.042,0.597,-0.061,0.812,0.426,-0.24600000000000002,0.259,0.353,-1.162,0.445,-0.231,0.971,0.187,-0.259,-0.648,-1.32,0.649,0.094,0.235,0.433,0.124,-0.2,0.5920000000000001,-0.639,0.419,-0.29,-0.943,0.271,0.45399999999999996,0.9209999999999999
0.418,0.39299999999999996,0.46299999999999997,-0.575,0.32,-1.733,0.41700000000000004,-0.109,0.385,0.042,0.069,-1.696,0.991,0.5920000000000001,-0.42100000000000004,0.259,0.052000000000000005,-1.162,0.444,-0.196,0.915,0.039,-0.259,-0.635,-1.32,0.34600000000000003,-0.09699999999999999,0.424,0.42700000000000005,0.45799999999999996,-0.3,0.295,-0.526,0.419,-0.29,-0.943,0.418,0.027999999999999997,0.6920000000000001
0.319,0.124,0.053,-0.536,0.32,-1.3769999999999998,0.332,-0.109,-0.121,0.042,0.746,-1.001,0.696,0.581,-0.595,0.508,0.08800000000000001,-0.897,0.433,0.081,1.124,-0.057999999999999996,-0.259,-0.636,-1.32,0.183,-0.203,0.17600000000000002,0.428,0.578,0.184,0.161,0.057999999999999996,0.419,-0.29,-0.943,1.0190000000000001,0.711,-0.5479999999999999
0.622,0.687,0.467,0.233,0.435,-1.85,0.27699999999999997,-0.17300000000000001,0.51,0.042,-0.72,-1.847,1.0390000000000001,0.387,-0.725,0.545,-0.011000000000000001,-0.897,0.43200000000000005,-0.11800000000000001,0.961,0.12,-0.259,-0.649,-1.32,0.132,-0.157,0.285,0.424,0.6970000000000001,0.024,0.5579999999999999,0.748,0.419,-0.29,-0.943,-0.752,0.2,1.291
0.126,-0.079,0.193,0.721,0.29600000000000004,-1.899,0.22399999999999998,-0.198,-0.354,0.042,0.65,-2.144,0.769,0.40399999999999997,-0.84,0.654,0.02,-0.897,0.43799999999999994,0.261,0.161,0.044000000000000004,-0.259,-0.649,-1.32,-0.126,-0.1,0.083,0.74,0.6409999999999999,0.29,-0.131,0.27899999999999997,0.419,-0.29,-0.943,0.521,0.591,0.802
-0.653,-1.206,-0.467,0.672,-0.505,-0.882,0.096,-0.23199999999999998,-1.193,0.042,1.119,-0.249,-0.24600000000000002,0.32899999999999996,-0.639,0.358,-0.445,0.165,0.44299999999999995,-0.18,-0.9059999999999999,0.027000000000000003,-0.259,-0.643,-1.32,-0.518,0.024,-0.28300000000000003,0.737,0.6409999999999999,0.47700000000000004,-0.99,0.772,0.419,-0.29,-0.943,1.319,1.557,-0.527
-0.595,-0.562,0.0,0.607,-0.732,-1.07,-0.035,-0.385,-0.764,0.042,-0.61,-0.337,-0.31,-0.071,-0.7390000000000001,0.358,-0.759,-0.897,0.9840000000000001,0.21,-1.2570000000000001,0.28600000000000003,-0.259,-0.233,0.083,-0.7020000000000001,-0.027000000000000003,0.083,0.736,-0.20600000000000002,1.213,-0.823,1.206,1.26,0.835,-1.3780000000000001,-0.499,0.021,-0.121
-0.542,-0.337,0.042,-0.198,-0.701,-1.385,-0.115,-0.385,-0.723,0.042,-0.753,-1.1740000000000002,-0.139,0.308,-0.772,-0.425,-0.73,-0.897,0.9840000000000001,0.215,-1.212,-0.11800000000000001,-0.063,0.335,0.8,-0.513,0.096,0.22,0.737,-0.627,0.488,-0.40399999999999997,1.146,1.107,0.835,0.364,-0.087,0.12300000000000001,-0.624
-0.297,0.092,0.725,-0.32799999999999996,-1.063,-1.618,-0.054000000000000006,-0.494,0.19699999999999998,0.042,-1.136,-1.7369999999999999,-0.7,0.7659999999999999,-0.654,-0.977,-0.363,-0.897,0.075,-0.266,-1.212,-0.42200000000000004,-0.063,0.09300000000000001,1.504,-0.045,0.40299999999999997,0.27,0.736,-0.9129999999999999,0.637,0.114,0.74,1.011,0.273,0.364,-1.0859999999999999,-1.4380000000000002,-0.39899999999999997
-0.61,-0.096,0.043,-0.326,-0.91,-0.5429999999999999,0.02,-0.47,0.249,0.042,-0.131,0.738,-0.862,-0.763,-0.606,-1.069,-0.061,-0.897,-0.6579999999999999,-0.313,-0.721,0.705,-0.063,-0.639,1.063,0.544,0.15,0.044000000000000004,0.73,-1.2670000000000001,0.47700000000000004,-0.025,1.6280000000000001,-0.613,-0.29,-0.289,-0.337,0.7659999999999999,-0.618
-0.5329999999999999,-0.221,0.146,-0.313,-0.38799999999999996,-1.4480000000000002,-0.07,-0.43700000000000006,-0.867,0.042,-1.025,-1.205,-0.293,0.312,-0.7120000000000001,-1.197,-0.519,-0.897,0.43200000000000005,-0.24600000000000002,-0.326,-0.115,-0.063,-0.654,0.799,0.708,0.519,0.252,0.732,-1.018,0.05,-0.605,0.605,-0.212,-0.45899999999999996,-0.507,-0.7040000000000001,-0.223,-0.698
-0.053,0.059000000000000004,1.025,-0.131,-0.544,-1.585,0.048,-0.455,0.086,0.042,-0.784,-1.6480000000000001,-0.528,0.9079999999999999,-0.743,-0.9159999999999999,-0.258,-0.897,0.517,-0.376,0.516,-0.602,-0.063,0.344,0.8,0.96,0.677,0.248,0.733,-0.8079999999999999,0.022000000000000002,-0.019,1.229,3.286,1.547,-0.997,-0.853,-1.5290000000000001,-0.198
-0.395,0.11199999999999999,0.6990000000000001,0.34600000000000003,-1.197,-0.608,0.225,-0.455,0.451,0.042,0.075,0.455,-1.032,-0.354,-0.625,-0.9159999999999999,0.276,-0.8079999999999999,-0.382,-0.036000000000000004,0.625,0.353,-0.063,-0.64,0.8,1.197,0.61,0.321,0.732,-1.126,-0.087,0.23,0.609,0.562,0.638,-0.507,-0.653,-0.153,0.282
-0.10800000000000001,0.084,0.723,0.605,-0.941,-0.868,0.218,-0.359,0.042,0.042,-0.324,-0.021,-0.541,0.738,-0.847,-1.138,0.155,-0.366,-0.37799999999999995,-0.45799999999999996,0.57,-0.34600000000000003,-0.063,-0.643,0.8009999999999999,1.145,1.024,0.396,2.109,-1.232,-0.36200000000000004,0.24,-0.523,-0.04,0.273,-0.289,-0.179,-0.5429999999999999,0.52
-0.162,-0.203,0.266,0.593,-0.40399999999999997,-1.413,0.302,-0.324,-0.272,0.042,0.59,-1.426,-0.326,0.7759999999999999,-0.919,-0.93,0.23600000000000002,-0.366,0.517,-0.317,0.24600000000000002,-0.47200000000000003,-0.063,-0.643,0.799,0.972,0.804,0.16899999999999998,2.144,-0.846,0.034,0.005,0.077,2.44,1.791,-0.943,0.9,0.18100000000000002,-0.083
0.287,0.25,0.8109999999999999,0.5379999999999999,-0.23199999999999998,-0.902,0.371,-0.27399999999999997,0.43,0.042,-0.07,-0.183,-0.023,0.685,-0.8290000000000001,-0.93,0.21600000000000003,-0.366,0.527,-0.303,0.215,-0.281,-0.063,-0.643,0.799,0.647,0.507,0.31,2.1430000000000002,-0.846,-0.049,0.389,0.759,1.7380000000000002,1.791,-0.943,-0.375,-0.325,0.993
0.122,-0.07400000000000001,0.135,0.425,0.235,-1.078,0.37799999999999995,-0.203,-0.252,0.042,0.8640000000000001,-0.562,0.252,-0.08800000000000001,-0.551,-0.5379999999999999,0.07400000000000001,-0.366,0.531,0.633,-0.5479999999999999,0.11599999999999999,-0.063,-0.633,0.8,0.292,-0.536,0.155,2.144,-0.48,1.181,0.11800000000000001,1.734,0.534,-0.29,-0.943,0.805,0.65,0.508
0.8079999999999999,0.49700000000000005,0.625,0.16399999999999998,0.248,-1.492,0.335,-0.203,0.748,0.042,0.389,-1.6159999999999999,0.6729999999999999,0.8190000000000001,-0.7979999999999999,-0.5379999999999999,-0.098,-0.366,0.53,0.9440000000000001,-0.7390000000000001,-0.669,-0.063,-0.648,0.094,-0.11800000000000001,-0.759,0.451,-2.4330000000000003,-0.019,0.755,0.608,0.565,0.534,-0.29,-0.943,0.384,-0.529,0.87
0.909,0.684,1.254,0.134,0.39799999999999996,-1.732,0.436,-0.214,0.617,0.042,0.265,-1.889,0.898,0.298,-0.6759999999999999,0.125,0.187,-0.366,0.527,0.597,-0.7390000000000001,-0.191,-0.063,-0.643,0.09,-0.052000000000000005,-0.7859999999999999,0.32,-2.4330000000000003,0.20800000000000002,1.281,0.44299999999999995,1.0490000000000002,0.534,-0.29,-0.943,0.293,-1.298,1.1440000000000001
1.018,0.77,0.68,0.153,0.34600000000000003,-1.886,0.446,-0.175,0.738,0.042,0.5479999999999999,-2.0780000000000003,0.835,-0.56,-0.675,0.36700000000000005,0.43799999999999994,-0.366,-0.691,0.753,-0.419,0.45,-0.063,-0.648,-1.32,0.09,-1.12,0.44799999999999995,1.087,0.282,0.46,0.48700000000000004,1.5190000000000001,0.534,-0.29,-0.943,0.583,-0.078,0.812
0.833,0.451,0.501,0.149,0.544,-1.754,0.386,-0.122,0.44,0.042,-0.755,-2.009,0.8740000000000001,0.883,-0.866,0.36700000000000005,0.201,-0.6759999999999999,0.529,0.23600000000000002,-0.071,-0.9279999999999999,-0.259,0.33399999999999996,-1.32,0.18899999999999997,-0.688,0.424,1.2830000000000001,0.5379999999999999,0.917,0.382,1.129,-0.785,-1.3019999999999998,-0.289,-0.035,-0.046,0.515
0.9329999999999999,0.738,0.978,0.20199999999999999,0.521,-1.847,0.426,-0.11599999999999999,0.537,0.042,-0.175,-2.154,1.212,0.782,-0.633,0.7609999999999999,0.332,-0.897,0.531,0.48100000000000004,0.057999999999999996,-0.7140000000000001,-0.259,0.34600000000000003,-1.32,0.33899999999999997,-0.8320000000000001,0.439,1.285,0.6970000000000001,0.565,0.466,0.002,-0.785,-1.3019999999999998,-0.289,-0.14400000000000002,-0.98,0.521
0.895,0.68,0.879,0.41600000000000004,0.433,-1.679,0.466,-0.11599999999999999,0.537,0.042,-0.18600000000000003,-1.764,0.7,0.451,-0.319,0.616,0.456,-0.897,0.531,0.86,0.6609999999999999,-0.406,-0.063,0.354,-1.32,0.557,-0.871,0.41700000000000004,0.8740000000000001,0.327,-0.245,0.48700000000000004,-0.37799999999999995,0.534,-0.29,0.364,-0.023,-0.474,0.7140000000000001
0.932,0.65,0.878,0.922,0.441,-1.321,0.43700000000000006,-0.1,0.48700000000000004,0.042,0.429,-0.7440000000000001,0.875,-0.718,-0.33899999999999997,0.616,0.425,-0.764,0.526,0.6579999999999999,0.615,0.536,-0.063,0.355,-1.32,0.35,-1.215,0.364,0.508,0.327,0.047,0.512,0.061,0.534,-0.29,0.364,0.307,-0.484,1.114
0.713,0.635,1.178,0.9109999999999999,0.6629999999999999,-1.8980000000000001,0.318,-0.11900000000000001,0.385,0.042,0.295,-2.282,0.922,0.609,-0.105,0.562,0.18899999999999997,0.165,0.537,0.39399999999999996,0.381,-0.309,-0.063,0.36,-1.319,0.055,-0.9640000000000001,0.41100000000000003,0.499,0.634,-0.084,0.433,-0.032,0.534,-0.29,0.364,0.78,-0.909,1.085
0.9179999999999999,0.758,0.8170000000000001,0.8490000000000001,0.484,-1.761,0.33299999999999996,-0.146,0.7,0.042,0.956,-1.835,1.228,0.092,0.10099999999999999,0.7240000000000001,0.467,0.165,0.531,0.629,0.217,0.081,-0.259,0.36,-1.32,-0.07400000000000001,-0.99,0.29100000000000004,1.1320000000000001,0.667,0.865,0.759,2.151,0.534,-0.29,0.364,0.494,-0.124,1.249
0.287,0.133,0.17300000000000001,0.708,0.114,-2.0380000000000003,0.239,-0.157,-0.584,0.042,0.251,-2.727,0.986,0.599,0.105,0.7240000000000001,0.21600000000000003,0.165,0.53,0.596,-0.235,-0.303,-0.259,0.366,-1.318,-0.22899999999999998,-1.002,0.08800000000000001,2.138,0.649,-0.09699999999999999,-0.198,0.128,0.534,-0.29,0.364,0.626,0.461,0.436
0.44299999999999995,0.33399999999999996,0.905,0.682,-0.046,-1.771,0.267,-0.157,0.10300000000000001,0.042,-0.405,-1.896,0.447,0.596,0.21100000000000002,0.523,-0.09300000000000001,-0.897,-0.12300000000000001,0.52,-0.27,-0.158,-0.063,-0.145,0.09,-0.22,-0.856,0.27699999999999997,2.148,-0.003,0.10099999999999999,0.1,-0.115,0.534,-0.29,0.364,-0.58,-1.574,0.764
0.489,0.402,0.469,0.5820000000000001,0.154,-1.198,0.23800000000000002,-0.203,0.22,0.042,0.39,-0.644,0.345,0.10300000000000001,0.065,0.155,0.218,-0.897,-0.38299999999999995,1.064,-0.462,0.172,0.10099999999999999,-0.635,0.09,-0.035,-1.38,0.162,2.142,-0.349,0.297,0.473,-0.382,-0.04,-0.29,-0.289,-0.11900000000000001,0.304,0.752
0.39,0.38299999999999995,0.626,0.498,0.182,-1.864,0.177,-0.22,-0.07400000000000001,0.042,-0.183,-2.208,0.625,1.117,0.055999999999999994,-0.107,-0.055,-0.897,-0.387,0.7440000000000001,-0.629,-0.61,0.133,-0.648,0.799,-0.08199999999999999,-1.3940000000000001,0.322,-0.456,-0.307,-0.446,0.217,-0.266,-0.47,-0.29,-0.6709999999999999,-0.004,-0.6579999999999999,0.669
-0.28800000000000003,-0.493,-0.067,0.47600000000000003,-0.316,-0.9890000000000001,0.152,-0.245,-0.813,0.042,0.774,-0.37,-0.24600000000000002,-0.11900000000000001,0.237,-0.10300000000000001,0.062,-0.366,-0.39899999999999997,0.805,-1.084,0.369,-0.063,-0.634,0.7979999999999999,-0.087,-1.703,-0.10099999999999999,0.34299999999999997,-0.098,0.061,-0.271,-0.17600000000000002,-0.613,-0.29,-0.943,0.5579999999999999,1.128,-0.14400000000000002
0.5429999999999999,0.474,0.506,0.5720000000000001,0.22399999999999998,-1.899,0.06,-0.284,0.428,0.042,-0.852,-2.31,0.636,0.9359999999999999,0.051,-0.10300000000000001,-0.24600000000000002,-0.897,-0.397,0.76,-0.9890000000000001,-0.32799999999999996,-0.063,-0.635,0.8,-0.242,-1.443,0.43799999999999994,0.349,0.159,0.14,0.321,0.485,-0.613,-0.29,-0.943,-1.024,-0.509,0.9
0.315,0.035,0.193,0.495,0.152,-1.7830000000000001,0.068,-0.284,-0.035,0.042,0.341,-2.209,0.539,1.208,0.159,0.363,0.025,-0.897,0.075,0.8320000000000001,-1.1909999999999998,-0.774,-0.063,-0.639,0.799,-0.20199999999999999,-1.4380000000000002,0.22,0.345,0.534,0.499,0.079,0.695,-0.327,-0.009000000000000001,-0.943,0.08,0.20800000000000002,0.19399999999999998
0.8690000000000001,0.635,0.858,0.59,0.531,-1.778,0.17300000000000001,-0.302,0.6729999999999999,0.042,-0.146,-2.089,1.102,1.04,0.192,0.804,-0.078,-0.897,0.59,0.779,-0.821,-0.624,-0.063,-0.7879999999999999,0.358,-0.152,-1.456,0.409,0.34600000000000003,0.664,0.37799999999999995,0.52,0.27,-0.327,-0.009000000000000001,-0.943,-0.171,-1.145,1.018
0.7390000000000001,0.52,1.419,0.44,0.317,-1.945,0.303,-0.271,0.304,0.042,0.628,-2.412,0.927,1.057,0.133,0.78,0.307,-0.897,0.52,0.353,-0.741,-0.441,-0.063,0.349,0.092,0.069,-1.12,0.32299999999999995,0.342,0.664,0.046,0.301,1.077,1.107,-0.29,0.364,0.581,-1.702,0.787
0.693,0.483,0.643,0.451,0.040999999999999995,-1.88,0.376,-0.22699999999999998,0.602,0.042,0.289,-2.137,0.541,0.536,0.001,0.507,0.42700000000000005,-0.897,0.528,0.504,-0.44,-0.024,-0.063,0.35100000000000003,0.5489999999999999,0.254,-1.18,0.311,0.345,0.048,0.695,0.496,1.043,1.107,-0.29,0.364,0.385,0.012,0.732
0.873,0.7170000000000001,0.955,0.162,0.379,-1.8230000000000002,0.381,-0.17300000000000001,0.887,0.042,-0.33299999999999996,-2.24,0.757,1.55,0.083,0.23399999999999999,0.37799999999999995,-0.897,1.163,0.018000000000000002,-0.207,-0.9490000000000001,-0.063,-0.495,0.7959999999999999,0.35600000000000004,-0.648,0.48200000000000004,0.342,0.071,-0.359,0.772,-0.065,0.534,-0.29,0.364,0.043,-1.048,0.816
0.757,0.48700000000000004,1.743,0.473,0.182,-1.3119999999999998,0.517,-0.17300000000000001,0.491,0.042,-0.128,-1.021,0.6940000000000001,1.238,0.15,0.272,0.446,-0.897,2.085,-0.004,0.12300000000000001,-0.245,0.133,0.353,0.8,0.555,-0.062,0.42700000000000005,0.344,0.316,-0.8590000000000001,0.304,-1.053,0.534,1.791,-0.943,-0.142,-1.6909999999999998,0.843
-0.142,0.28,0.644,0.547,0.568,-0.664,0.56,-0.08900000000000001,-0.461,0.042,1.202,0.24,0.41600000000000004,1.063,0.188,0.331,0.45,-0.45399999999999996,3.5660000000000003,-0.473,0.006,-0.11,-0.19399999999999998,0.355,0.799,0.636,0.23800000000000002,0.051,0.33899999999999997,0.12,-0.934,0.34,-1.094,2.369,5.11,-0.8340000000000001,1.048,0.8290000000000001,-0.5429999999999999
-1.329,-1.9340000000000002,-0.07,0.56,-0.348,-0.627,0.434,-0.08199999999999999,-1.482,0.042,0.192,0.235,-0.8079999999999999,0.44799999999999995,0.063,0.36,-0.126,-0.366,1.715,0.069,-0.743,0.243,-0.259,0.36,-1.044,0.498,-0.129,-0.449,0.139,0.47100000000000003,-0.767,-1.459,-0.289,4.385,4.697,0.364,-0.218,1.847,-1.538
-1.157,-1.841,-0.258,0.39899999999999997,-0.235,-0.852,0.24,-0.076,-1.41,0.042,-1.801,-0.22699999999999998,-0.47700000000000004,0.271,0.09,1.1179999999999999,-0.8190000000000001,-0.897,2.436,0.115,-0.7190000000000001,0.22899999999999998,-0.259,0.358,-1.32,0.184,-0.718,-0.198,-0.45399999999999996,0.6459999999999999,0.153,-1.7280000000000002,0.628,2.9419999999999997,2.635,0.364,-1.714,1.3119999999999998,-0.86
0.45799999999999996,0.099,0.11900000000000001,0.488,0.535,-1.9180000000000001,0.172,-0.261,0.53,0.042,-1.557,-2.542,1.0090000000000001,0.836,0.204,1.251,-0.9490000000000001,-0.985,0.534,0.385,-0.135,-0.223,-0.259,0.36,-1.319,-0.08900000000000001,-0.9179999999999999,0.355,-0.45299999999999996,1.02,0.379,-0.073,0.332,1.7380000000000002,0.5539999999999999,0.364,-2.255,-0.085,0.512
0.56,0.218,0.43200000000000005,0.56,0.544,-1.455,0.23,-0.261,0.207,0.042,1.131,-1.1640000000000001,0.98,0.15,0.172,1.263,-0.4,-0.8079999999999999,0.524,0.075,0.067,0.469,-0.259,-1.626,-1.32,-0.20199999999999999,-0.613,0.172,-0.455,1.02,0.53,0.293,0.366,1.7380000000000002,0.5539999999999999,-0.943,0.095,0.385,0.71
-0.28600000000000003,-0.695,-0.127,0.45899999999999996,0.157,-2.042,0.14400000000000002,-0.282,-0.883,0.042,0.342,-2.69,0.085,0.637,0.174,0.84,-0.6759999999999999,-0.145,0.52,0.054000000000000006,-0.218,0.027000000000000003,-0.096,-0.645,-1.32,-0.375,-0.495,0.04,-0.45399999999999996,0.757,0.23,-0.8340000000000001,0.266,0.534,-0.29,-0.943,1.213,0.818,-0.308
0.18899999999999997,-0.113,0.183,0.406,0.17600000000000002,-1.916,0.107,-0.325,-0.111,0.042,-0.596,-2.38,0.575,0.945,0.247,0.84,-0.698,-0.897,0.54,0.019,-0.18,-0.12300000000000001,-0.063,-0.6409999999999999,-1.155,-0.478,-0.21100000000000002,0.177,-0.455,0.45799999999999996,-0.29100000000000004,-0.23800000000000002,0.147,0.534,-0.29,-0.943,-0.649,0.14800000000000002,0.044000000000000004
-0.22899999999999998,-0.242,0.16899999999999998,0.29600000000000004,-0.03,-0.5720000000000001,0.107,-0.368,-0.5920000000000001,0.042,-0.385,0.353,0.373,1.08,0.122,0.204,-0.6,-1.0959999999999999,0.527,-0.282,-0.156,-0.155,-0.063,-0.64,0.092,-0.314,0.518,-0.057,-0.452,0.09,-0.23399999999999999,-0.385,-0.336,0.534,-0.29,-0.943,-0.442,0.639,-0.44299999999999995
-1.472,-1.9969999999999999,-0.342,0.311,-0.517,-0.68,0.046,-0.35,-1.944,0.042,0.201,-0.034,-1.03,0.9540000000000001,0.096,-0.226,-0.6970000000000001,-1.162,2.44,-0.513,-0.653,-0.151,-0.063,-0.639,0.7979999999999999,-0.24600000000000002,0.36,-0.341,-0.452,-0.002,-0.249,-1.462,-0.09300000000000001,1.136,0.20199999999999999,-0.943,-0.08900000000000001,1.515,-1.5390000000000001
-0.266,-0.55,0.027000000000000003,0.256,-0.22899999999999998,-1.166,-0.035,-0.35,-0.52,0.042,-1.915,-1.129,-0.41200000000000003,1.385,0.237,-0.265,-0.98,-1.162,1.324,-0.099,-0.172,-0.605,-0.063,0.34700000000000003,0.799,-0.14,0.23800000000000002,0.225,-0.45399999999999996,-0.09300000000000001,-0.195,-0.539,0.998,1.7380000000000002,1.791,-0.18100000000000002,-1.686,-0.1,-0.39
0.4,0.335,0.389,0.315,0.075,-0.695,0.03,-0.45299999999999996,0.424,0.042,-0.213,0.073,0.009000000000000001,0.97,0.22899999999999998,-0.41700000000000004,-0.461,-1.162,0.062,-0.8909999999999999,0.12300000000000001,-0.102,-0.063,-0.639,1.508,-0.005,0.823,0.166,-0.452,-0.303,0.185,0.308,0.214,1.4509999999999998,0.273,-0.943,-0.826,0.132,0.244
-0.13699999999999998,-0.5770000000000001,0.009000000000000001,0.22,0.45399999999999996,-0.809,0.085,-0.42700000000000005,-0.5579999999999999,0.042,0.40399999999999997,-0.214,0.282,0.898,0.204,-0.27,-0.535,-1.162,0.8340000000000001,-0.426,-0.027000000000000003,-0.085,-0.063,-0.6409999999999999,1.508,-0.071,0.825,0.057,-0.452,-0.303,-0.23,-0.35100000000000003,0.085,1.4509999999999998,0.273,-0.943,0.44799999999999995,0.769,-0.07200000000000001
0.377,0.22699999999999998,0.522,0.289,0.414,-1.605,0.114,-0.401,-0.11800000000000001,0.042,-0.31,-1.89,0.636,1.506,0.204,-0.27,-0.474,-0.963,1.349,-0.359,0.006999999999999999,-0.802,-0.259,-0.10800000000000001,1.508,-0.2,0.57,0.374,-0.449,0.068,-0.38,0.22,0.514,0.82,1.735,-0.289,-0.452,-0.9640000000000001,0.486
0.445,0.152,0.79,0.313,-0.004,-1.141,0.276,-0.33,0.42100000000000004,0.042,0.155,-0.778,0.301,0.9670000000000001,0.21,0.081,0.003,-0.897,0.35,-0.818,0.49200000000000005,-0.142,-0.259,-0.643,1.5090000000000001,0.055999999999999994,1.089,0.353,-0.451,-0.049,-0.191,0.079,0.5760000000000001,0.706,0.273,-0.943,0.153,-0.8320000000000001,0.311
0.556,0.675,0.631,0.47,0.086,-0.861,0.35100000000000003,-0.33,0.52,0.042,-0.075,-0.48,0.39799999999999996,1.1,0.141,0.017,0.003,-0.897,0.345,-0.853,0.7190000000000001,-0.252,-0.063,-0.633,1.5090000000000001,0.289,1.284,0.353,-0.449,-0.11900000000000001,0.079,0.645,0.7340000000000001,0.706,0.273,-0.943,0.033,0.01,0.628
0.777,0.706,0.586,0.586,0.486,-1.1320000000000001,0.38,-0.23,0.765,0.042,0.26899999999999996,-0.938,0.504,1.037,0.254,-0.028999999999999998,0.157,-0.897,0.345,-0.517,0.787,-0.251,0.10099999999999999,-0.635,0.091,0.322,1.163,0.379,-0.45,0.23199999999999998,-0.35200000000000004,0.8390000000000001,0.289,0.304,0.273,-0.943,-0.053,0.109,0.9440000000000001
0.807,0.8959999999999999,0.863,0.718,0.507,-1.218,0.45,-0.203,0.855,0.042,0.29600000000000004,-0.86,0.723,1.058,0.20800000000000002,0.301,0.187,-0.897,0.344,-0.521,0.8340000000000001,-0.124,0.133,-0.634,-1.318,0.32799999999999996,1.4809999999999999,0.45399999999999996,2.151,0.461,-0.43200000000000005,0.855,-0.265,0.304,0.273,-0.943,0.139,-0.402,1.104
-0.895,-1.415,-0.04,0.713,-0.161,-0.8190000000000001,0.45299999999999996,-0.175,-1.453,0.042,0.9470000000000001,-0.204,-0.53,0.769,0.332,0.301,0.374,0.165,0.336,-0.27399999999999997,-0.019,0.037000000000000005,0.133,-0.6459999999999999,-1.318,0.21100000000000002,0.58,-0.242,2.9960000000000004,0.532,-0.474,-0.9359999999999999,0.05,0.304,0.273,-0.943,1.761,1.455,-0.8809999999999999
