V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37
0.27075589,0.19900568,0.31241997,0.60065492,0.38460503,0.47660052,0.16674393,0.28596038,0.20801499,0.09088992,0.66455355,0.28385699,0.37841984,0.26520325,0.53760223,0.78412083,0.24700294,0.87497057,0.58830861,0.56257884,0.56503537,0.46368829,0.62304745,0.40400107,0.43111229,0.46799495,0.23535939,0.20296793,0.47649873,0.73985585,0.41564758,0.16247459,0.42741935,0.60988902,0.70178806,0.48148148,0.70022942,0.48084465
0.33379802,0.28096591,0.38380282,0.60626852,0.31503162,0.45975290,0.17261629,0.28151019,0.32795156,0.09088992,0.51847855,0.26088841,0.31552033,0.41707317,0.50688211,0.67257863,0.25582447,0.87497057,0.58980431,0.49278206,0.52735672,0.33843329,0.61332154,0.40077873,0.58136448,0.50991706,0.33189496,0.40354236,0.47607656,0.73985585,0.30016676,0.18152947,0.32537221,0.59720571,0.65915749,0.48148148,0.58590365,0.32714932
0.37871747,0.35142045,0.42957746,0.57352253,0.34302247,0.76301011,0.19486942,0.27533735,0.41502090,0.09088992,0.70960345,0.68169014,0.36704168,0.27284553,0.51047277,0.67257863,0.33962904,0.74994113,0.49806805,0.50035039,0.58163707,0.52243982,0.67108753,0.39084318,0.99336342,0.55580599,0.40216989,0.29009095,0.55291303,0.59276562,0.25222346,0.34349593,0.19913151,0.38020214,0.51136478,0.48148148,0.65370890,0.44539970
0.21514870,0.19289773,0.27640845,0.57648526,0.31139820,0.81430176,0.21001391,0.29127189,0.23425112,0.09088992,0.71580793,0.70725894,0.21362823,0.26894309,0.49491323,0.51905224,0.30830129,0.74994113,0.49906519,0.44414856,0.49631875,0.50244798,0.67108753,0.34264232,0.99336342,0.59592499,0.38034768,0.24652944,0.59710104,0.51441538,0.32726515,0.20757114,0.27527916,0.43747523,0.45459137,0.44444444,0.73196533,0.70467572
0.17503098,0.15951705,0.26136364,0.55621394,0.32673934,0.90265818,0.20970484,0.29127189,0.22041228,0.09088992,0.54747774,0.79804984,0.23600102,0.27317073,0.50149611,0.50533463,0.29778331,0.81257358,0.49981304,0.50021023,0.44680237,0.49632803,0.61332154,0.34237379,0.99336342,0.61089073,0.36752558,0.25993298,0.59681959,0.54030966,0.34546971,0.17289126,0.30257444,0.50000000,0.54550965,0.43521636,0.63624777,0.62941176
0.19532218,0.19389205,0.32778489,0.50335257,0.33669762,0.88805691,0.20537784,0.28825725,0.24765749,0.09088992,0.59495549,0.78244854,0.24980823,0.22520325,0.54378616,0.51586532,0.26849129,0.74994113,0.49931447,0.49908900,0.34387181,0.54385965,0.61332154,0.34264232,0.99336342,0.58997476,0.37147084,0.28626137,0.59696032,0.56620395,0.33476932,0.19359756,0.39779777,0.50000000,0.54550965,0.40740741,0.57787408,0.48521870
0.21700743,0.17173295,0.35371319,0.45017932,0.32081819,0.77311868,0.21372276,0.28768303,0.24607179,0.09088992,0.65956299,0.66240520,0.25990795,0.22959350,0.56872132,0.54745739,0.27923547,0.74994113,0.50006232,0.47442186,0.32770319,0.52835577,0.61332154,0.34291085,0.99362888,0.58231158,0.36037480,0.28674007,0.59639741,0.59476775,0.44969427,0.17695630,0.44820099,0.50000000,0.54550965,0.40740741,0.68264084,0.46365008
0.24271995,0.21250000,0.37820102,0.45423359,0.30386220,0.52077873,0.21387730,0.28667815,0.26091971,0.09088992,0.57094686,0.32849404,0.23587318,0.33317073,0.55934570,0.56186781,0.28364623,0.74994113,0.49806805,0.51324457,0.36870218,0.42268462,0.67108753,0.34291085,0.99362888,0.59817887,0.35581309,0.33030158,0.59639741,0.59476775,0.40147304,0.18051321,0.47053350,0.50000000,0.54550965,0.40740741,0.63306143,0.38401207
0.26378563,0.21661932,0.37852113,0.47278965,0.31879962,0.83189817,0.22840365,0.29098478,0.26812743,0.09088992,0.64216347,0.68277356,0.21298901,0.30617886,0.59425494,0.56186781,0.31768831,0.74994113,0.49819270,0.50833917,0.37678649,0.45287638,0.67108753,0.34116541,0.99362888,0.62549585,0.37936136,0.23982767,0.59724177,0.55018687,0.41536965,0.21824187,0.45300868,0.50000000,0.54550965,0.40740741,0.61432577,0.44826546
0.27912020,0.25482955,0.44414213,0.46670825,0.31879962,0.69861475,0.24153917,0.29098478,0.34106963,0.09088992,0.55084974,0.53217768,0.25070314,0.30796748,0.62896469,0.52736594,0.31361683,0.68754415,0.49956375,0.46951647,0.34661470,0.47266422,0.67108753,0.34129968,0.99362888,0.64019113,0.39243003,0.35854476,0.59710104,0.53416978,0.34811006,0.23526423,0.36243797,0.50000000,0.54550965,0.40740741,0.53772623,0.34524887
0.23218711,0.17485795,0.37788092,0.34679557,0.30332391,0.87570198,0.25003863,0.30017227,0.25010812,0.09088992,0.74858376,0.71549296,0.20685247,0.33951220,0.65489727,0.52223916,0.32481339,0.68754415,0.49968840,0.49740715,0.37014581,0.43635251,0.67108753,0.34304511,0.99362888,0.64478904,0.38675872,0.30636668,0.59766395,0.51828617,0.37034464,0.18483232,0.25542804,0.50000000,0.54550965,0.40740741,0.76344634,0.42232278
0.30901487,0.28366477,0.42173496,0.27070014,0.32202934,0.89404717,0.25822902,0.30376113,0.37465763,0.09088992,0.56379822,0.77984832,0.24137049,0.33674797,0.67783762,0.50713593,0.32130740,0.68754415,0.49894055,0.44428872,0.48563592,0.45185639,0.67108753,0.34304511,0.99362888,0.66804904,0.37973123,0.40306367,0.55319448,0.52576081,0.33337966,0.27235772,0.32816377,0.50000000,0.54550965,0.40740741,0.60119806,0.36334842
0.42967782,0.44375000,0.52736876,0.27834087,0.42982102,0.51329090,0.27800958,0.30864198,0.49560329,0.09088992,0.50053952,0.36923077,0.37113270,0.34894309,0.63774187,0.54815020,0.37389731,0.43748528,0.49831734,0.50609671,0.63967085,0.45532436,0.67108753,0.34223953,0.99362888,0.70338983,0.36444335,0.57826711,0.55361666,0.52576081,0.30739300,0.38147866,0.25170596,0.50000000,0.54550965,0.40740741,0.49949019,0.21764706
0.42069393,0.35227273,0.45262484,0.28847653,0.46036873,0.58367653,0.29825375,0.33060580,0.43376099,0.09088992,0.73374697,0.38829902,0.37931475,0.41398374,0.65769001,0.54815020,0.40940964,0.68754415,0.43088620,0.45143658,0.69034214,0.40248878,0.67108753,0.28719119,0.62118397,0.71997836,0.37073111,0.40306367,0.55375739,0.63881474,0.20511395,0.36026423,0.18439826,0.41666667,0.43186180,0.46165357,0.73120061,0.44932127
0.41248451,0.32031250,0.44590269,0.41400281,0.45619701,0.70160988,0.31061660,0.33060580,0.42785066,0.09088992,0.75303480,0.56966414,0.35745334,0.35235772,0.66427289,0.65664403,0.40612983,0.68754415,0.43088620,0.45073581,0.68384582,0.48490412,0.61332154,0.21092911,0.43084683,0.70293906,0.35556651,0.33748205,0.55361666,0.69500801,0.30586437,0.30703760,0.19370347,0.43182719,0.43186180,0.24441950,0.67868978,0.43393665
0.37453532,0.25937500,0.33658771,0.43427413,0.50491186,0.78884313,0.30118992,0.34625323,0.29522848,0.09088992,0.80469382,0.69165764,0.42917412,0.27788618,0.64073409,0.73313011,0.36462339,0.68754415,0.54418547,0.51814996,0.68384582,0.54691962,0.61332154,0.24342105,0.24396071,0.66074648,0.31771668,0.31354715,0.55375739,0.73318206,0.28515842,0.24123476,0.25666873,0.44133967,0.48863522,0.24441950,0.80601580,0.66938160
0.42301735,0.28607955,0.44574264,0.43396226,0.48432243,0.38637215,0.28975429,0.34280792,0.28773245,0.09088992,0.66913947,0.15536295,0.44988494,0.52650407,0.63115899,0.74587779,0.33046822,0.68754415,0.63554780,0.52473721,0.61296376,0.31701346,0.61332154,0.34170247,0.36103000,0.60764515,0.34890889,0.42173289,0.55460175,0.78043246,0.30739300,0.25889228,0.11895161,0.60225922,0.54550965,0.32585110,0.71055315,0.33695324
0.41109046,0.30383523,0.42925736,0.43193513,0.41407617,0.72519656,0.30366249,0.33807063,0.44860891,0.09088992,0.78972215,0.57638137,0.37714140,0.35170732,0.65230401,0.76361369,0.38226646,0.68754415,0.49968840,0.51534688,0.55594052,0.48429213,0.61332154,0.34371643,0.43111229,0.59285972,0.30341512,0.32216371,0.55432029,0.74719701,0.36673152,0.33257114,0.27760546,0.56252477,0.56258208,0.35303654,0.75732858,0.48612368
0.33674102,0.26406250,0.28857234,0.40355528,0.43506930,0.77648821,0.28542729,0.34065461,0.31122964,0.09088992,0.75721608,0.67237270,0.40718486,0.25479675,0.65848793,0.72467784,0.35274825,0.68754415,0.48909386,0.53356692,0.43438718,0.58363933,0.61332154,0.20972073,0.43084683,0.57014064,0.28393540,0.32407851,0.55417957,0.71916711,0.37062257,0.25813008,0.18083127,0.21591359,0.35993535,0.41414141,0.77631914,0.68310709
0.38971499,0.25653409,0.34074904,0.32917511,0.52294442,0.41070760,0.25807449,0.34065461,0.25861323,0.09088992,0.64135419,0.21668472,0.47161851,0.46000000,0.63494913,0.72467784,0.29235467,0.66658818,0.60114670,0.48591451,0.41865165,0.38882089,0.61332154,0.34183673,0.43084683,0.54877389,0.29219578,0.28913356,0.55432029,0.76161239,0.38576987,0.22649898,0.27698511,0.48583036,0.45176280,0.35303654,0.75082845,0.47556561
0.34526022,0.26051136,0.33690781,0.28878840,0.48849415,0.50804942,0.25915624,0.32687339,0.31757244,0.09088992,0.69517130,0.31982665,0.40884684,0.28243902,0.67923399,0.75543855,0.30603936,0.56251472,0.60064814,0.54505957,0.42659160,0.53141575,0.61332154,0.34223953,0.43058136,0.55346195,0.24115399,0.25323121,0.36054039,0.77576081,0.42398555,0.22522866,0.45254342,0.54548157,0.48863522,0.32585110,0.69041550,0.53438914
0.35362454,0.30127841,0.41005122,0.29065960,0.41622931,0.71209285,0.24617524,0.32184898,0.36283696,0.09088992,0.57189102,0.62426869,0.38136027,0.27626016,0.69359665,0.72661771,0.29687853,0.56251472,0.48909386,0.52529783,0.47336509,0.55711954,0.61332154,0.34223953,0.43111229,0.56905878,0.26827765,0.36189564,0.35561497,0.72423919,0.36895497,0.25508130,0.35949132,0.29974237,0.33528639,0.40740741,0.55289319,0.42518854
0.28407683,0.23693182,0.32282330,0.29923593,0.39308303,0.52077873,0.23551229,0.31467126,0.26164048,0.09088992,0.66091179,0.35492958,0.34262337,0.29105691,0.67564333,0.72661771,0.29914047,0.56251472,0.48784744,0.52333567,0.47784033,0.51815585,0.61332154,0.34223953,0.43111229,0.59835918,0.30489459,0.29439923,0.35575570,0.72423919,0.38048916,0.20630081,0.25372208,0.36930242,0.33528639,0.40740741,0.71539638,0.50150830
0.30963445,0.28295455,0.43101793,0.31685639,0.33023819,0.58667166,0.23443054,0.30447890,0.35995387,0.09088992,0.53493391,0.43705309,0.30746612,0.41674797,0.62018751,0.67230151,0.31520018,0.56251472,0.48734887,0.39215137,0.58798903,0.43716850,0.61332154,0.34089689,0.43084683,0.63036423,0.43348539,0.36859742,0.35561497,0.67538708,0.20956087,0.24072663,0.10251241,0.48860484,0.54550965,0.40740741,0.56500127,0.35444947
0.20337670,0.20184659,0.35259283,0.35755497,0.32848876,0.74166979,0.24107557,0.30447890,0.21579934,0.09088992,0.59900189,0.66543879,0.25364357,0.26926829,0.66945941,0.67230151,0.33465279,0.56251472,0.48747351,0.34856342,0.61556229,0.59730722,0.61332154,0.34291085,0.61826387,0.66732780,0.46097892,0.22690282,0.99971855,0.61385478,0.26876042,0.17848069,0.28380893,0.48860484,0.54550965,0.40740741,0.61865919,0.53227753
0.18773234,0.17528409,0.25192061,0.36223296,0.30830305,0.83152377,0.22546747,0.30605800,0.23468358,0.09088992,0.61572700,0.72459372,0.22487855,0.35398374,0.64512268,0.58043508,0.30242027,0.56251472,0.48784744,0.39719692,0.61556229,0.49979600,0.61332154,0.34223953,0.61932572,0.66137757,0.46430773,0.28961225,0.99971855,0.58355579,0.19566426,0.19944106,0.20874690,0.48860484,0.54550965,0.40740741,0.63025746,0.64826546
0.17084882,0.16306818,0.34379001,0.35927023,0.31530077,0.88918008,0.22392211,0.30045937,0.21724088,0.09088992,0.57755598,0.76554713,0.23293275,0.49349593,0.64492320,0.54690315,0.27403302,0.56251472,0.63966097,0.37533287,0.56936625,0.36903305,0.61332154,0.34291085,0.99362888,0.64857555,0.50548638,0.22833892,0.50436251,0.57367859,0.30975542,0.19385163,0.13585608,0.48860484,0.54550965,0.40740741,0.59329595,0.46425339
0.19950434,0.20838068,0.37243918,0.35989397,0.28865563,0.83976039,0.23319425,0.29285099,0.26019893,0.09088992,0.75330456,0.75059588,0.22794682,0.25886179,0.68302414,0.54690315,0.30083691,0.63550742,0.48759816,0.44779257,0.51912805,0.65014280,0.67108753,0.21106337,0.99362888,0.63965020,0.45222537,0.23982767,0.47678019,0.53950881,0.24624792,0.20719004,0.19633995,0.61930242,0.64774220,0.32585110,0.67206220,0.45942685
0.18401487,0.16761364,0.29609475,0.35162950,0.29175077,0.87457881,0.22701283,0.29198966,0.24621594,0.09088992,0.67507418,0.78201517,0.18473536,0.27528455,0.63654498,0.49230982,0.28602126,0.68754415,0.48734887,0.41345480,0.50050527,0.60648715,0.67108753,0.20945220,0.99362888,0.62612694,0.46997904,0.23264720,0.47649873,0.51828617,0.29516398,0.19651931,0.37112283,0.61930242,0.64774220,0.32585110,0.68595463,0.60030166
0.18990087,0.17585227,0.31193982,0.31825978,0.30359306,0.81168102,0.22083140,0.29198966,0.24621594,0.09088992,0.67655786,0.69750813,0.25019177,0.32910569,0.57390784,0.51240127,0.27199729,0.68754415,0.48734887,0.36033637,0.41345460,0.54365565,0.61332154,0.20837809,0.99362888,0.60647313,0.47478733,0.24317855,0.53433718,0.56767218,0.40772651,0.19385163,0.43005583,0.48860484,0.54550965,0.24441950,0.67053276,0.52398190
0.18416976,0.18011364,0.31209987,0.23935755,0.30251648,0.67764882,0.22531293,0.28969279,0.25342367,0.09088992,0.59360669,0.47648971,0.22781897,0.51918699,0.57789747,0.51240127,0.27550328,0.65622793,0.48797208,0.38864751,0.42009528,0.35148919,0.61332154,0.20824382,0.99362888,0.62513523,0.51719887,0.26854955,0.58584295,0.56767218,0.36714842,0.19067581,0.36197270,0.48860484,0.54550965,0.24441950,0.62847311,0.52549020
0.21809170,0.18224432,0.26408451,0.24107282,0.27264164,0.89367278,0.24370267,0.29242033,0.26812743,0.09088992,0.61168060,0.80975081,0.22181028,0.30341463,0.53121883,0.51988361,0.30219407,0.43748528,0.48660102,0.42564821,0.45387614,0.52386781,0.61332154,0.20757250,0.99336342,0.65173098,0.48625324,0.24605074,0.58710948,0.52669514,0.38535297,0.20071138,0.37639578,0.48860484,0.54550965,0.24441950,0.56818761,0.58959276
0.18633829,0.16477273,0.32186300,0.25074068,0.29672992,0.84238113,0.24138464,0.29629630,0.22271875,0.09088992,0.52252495,0.71289274,0.18268985,0.38747967,0.49012567,0.49743661,0.27075322,0.43748528,0.48734887,0.39271198,0.47755161,0.44430845,0.67108753,0.20757250,0.99362888,0.66336098,0.48945876,0.30349449,0.49802983,0.52229044,0.25347415,0.15929878,0.03784119,0.48860484,0.54550965,0.24441950,0.60463931,0.47119155
0.28407683,0.25355114,0.42493598,0.27272727,0.34652133,0.94608761,0.25591099,0.29787539,0.40781318,0.09088992,0.61761532,0.90617551,0.21362823,0.30504065,0.48932775,0.49743661,0.29914047,0.43748528,0.48747351,0.39733707,0.54280352,0.52264382,0.67108753,0.20676692,0.99309796,0.67733502,0.49093823,0.40067018,0.35645933,0.52469301,0.38715953,0.28086890,0.35158189,0.48860484,0.54550965,0.24441950,0.58781545,0.38295626
0.25991326,0.22500000,0.30777849,0.27678154,0.36805275,0.84612505,0.25158399,0.29787539,0.30877901,0.09088992,0.70609657,0.72611051,0.28253644,0.30552846,0.46818272,0.52528752,0.33408731,0.68754415,0.56886451,0.40798879,0.54785621,0.49306406,0.61332154,0.27537594,0.61932572,0.67652362,0.47293799,0.31019627,0.35505207,0.61171917,0.35964425,0.24301321,0.38926799,0.48860484,0.54550965,0.24441950,0.74152434,0.68989442
0.25278810,0.21534091,0.37756082,0.29237486,0.34113847,0.63159865,0.25606552,0.30447890,0.29191293,0.09088992,0.59886701,0.45482124,0.29557658,0.38569106,0.49730700,0.57627823,0.29891427,0.68754415,0.60127134,0.33174492,0.57557384,0.42574459,0.56498674,0.34116541,0.61932572,0.65984493,0.53754161,0.36524653,0.35589643,0.65790176,0.33240689,0.19563008,0.43067618,0.54548157,0.54550965,0.32585110,0.68276829,0.40663650
0.26812268,0.21803977,0.35243278,0.30547326,0.33737048,0.88094347,0.26549220,0.30691932,0.33429436,0.09088992,0.67615322,0.79371614,0.25978011,0.22081301,0.49910233,0.61258141,0.32978964,0.68754415,0.60176991,0.37659425,0.59968240,0.58527132,0.55555556,0.34291085,0.43111229,0.66408222,0.53926766,0.28865486,0.72150296,0.65229578,0.43565870,0.22815041,0.41268610,0.58808958,0.54550965,0.37348797,0.66811114,0.55173454
0.37314126,0.34247159,0.46334827,0.30890379,0.40438703,0.55335080,0.26935559,0.31050818,0.44082456,0.09088992,0.54707310,0.39544962,0.37113270,0.42178862,0.46299621,0.61202716,0.31655734,0.56251472,0.60326561,0.36804485,0.66536740,0.38555692,0.61332154,0.34103115,0.43137775,0.66453300,0.57736407,0.49114409,0.60906276,0.62439936,0.36520289,0.29014228,0.39872829,0.60225922,0.54550965,0.40740741,0.59648228,0.28235294
0.24442379,0.20511364,0.37163892,0.29393420,0.33171848,0.89404717,0.28357286,0.31610680,0.26192879,0.09088992,0.76638791,0.81581798,0.25837382,0.25024390,0.50009974,0.61202716,0.35139109,0.68754415,0.60301633,0.37435179,0.65165295,0.52774378,0.61332154,0.34116541,0.43084683,0.67850703,0.54530884,0.23312590,0.60821841,0.59009610,0.35422457,0.21493902,0.29621588,0.60225922,0.54550965,0.40740741,0.79811369,0.52926094
0.27973978,0.26747159,0.42173496,0.30594106,0.34140762,0.85061775,0.28233658,0.31610680,0.32867234,0.09088992,0.60547613,0.79393283,0.27077474,0.20601626,0.47855576,0.54745739,0.32074191,0.68754415,0.54418547,0.36426069,0.68081421,0.61872705,0.61332154,0.34170247,0.43111229,0.67490083,0.54469239,0.33748205,0.60878131,0.54004271,0.30433574,0.24568089,0.26364764,0.57391994,0.51712294,0.40740741,0.65740505,0.42111614
0.19392813,0.18224432,0.31530090,0.29112740,0.29040506,0.84874579,0.26611034,0.31869078,0.22661093,0.09088992,0.67116267,0.76793066,0.19879826,0.23333333,0.47197287,0.48635167,0.33239086,0.68754415,0.47999501,0.37168886,0.62740003,0.58812729,0.61332154,0.36170784,0.54818158,0.67039308,0.54691160,0.24700814,0.60864059,0.52269087,0.32115064,0.18965955,0.32955955,0.57391994,0.51712294,0.40740741,0.68939587,0.62518854
0.21406444,0.19857955,0.22551216,0.31451739,0.31920334,0.91126919,0.24602071,0.31424060,0.27980395,0.09088992,0.56676558,0.83791983,0.22117106,0.23056911,0.48374227,0.48967715,0.28884868,0.68754415,0.48871993,0.43139453,0.61585102,0.55079559,0.61332154,0.20904941,0.61879480,0.65046881,0.50548638,0.28817616,0.60920349,0.52269087,0.36728738,0.21747967,0.20440447,0.43182719,0.54550965,0.24441950,0.59355085,0.70920060
0.22118959,0.20383523,0.34971191,0.31280212,0.35634504,0.88693373,0.23473961,0.30792420,0.23684590,0.09088992,0.61248988,0.77833153,0.27051905,0.31528455,0.51007381,0.52750450,0.27527709,0.68754415,0.48772280,0.41023125,0.57239786,0.46572827,0.61332154,0.20878088,0.49747810,0.63379012,0.51288374,0.29392054,0.60878131,0.60491191,0.27709839,0.19270833,0.20967742,0.43182719,0.54550965,0.24441950,0.61853174,0.45067873
0.19330855,0.17059659,0.29977593,0.35786683,0.31085991,0.86559341,0.23396693,0.30017227,0.19576186,0.09088992,0.69638522,0.80065005,0.24290463,0.15040650,0.49371634,0.56533186,0.28081882,0.68754415,0.40857535,0.47834618,0.53876137,0.65442676,0.61332154,0.32236842,0.43190868,0.62459430,0.44729380,0.21206319,0.60920349,0.60184196,0.42356865,0.15764736,0.38151365,0.48860484,0.54550965,0.24441950,0.66212083,0.61055807
0.21127633,0.20326705,0.17365557,0.30937159,0.33737048,0.67427930,0.21295008,0.30017227,0.25284705,0.09088992,0.66873483,0.53651138,0.25095883,0.20113821,0.48035109,0.56006651,0.27312825,0.68754415,0.29365574,0.48142957,0.49112170,0.51081191,0.55555556,0.20851235,0.43084683,0.60665344,0.37504623,0.23839157,0.60892204,0.56914042,0.49305170,0.21709858,0.53473945,0.48860484,0.33528639,0.40740741,0.68569972,0.70754148
0.35052664,0.23267045,0.34955186,0.29783253,0.28542592,0.43167353,0.20630505,0.28811370,0.39008217,0.09088992,0.48934448,0.26327194,0.28649962,0.22959350,0.47277080,0.55189137,0.27267587,0.58323522,0.10906145,0.54716188,0.50801213,0.48327213,0.65193045,0.20824382,0.43111229,0.59935088,0.33805943,0.41838200,0.60962567,0.59530166,0.50347415,0.21252541,0.54109801,0.30677765,0.00000000,0.39381469,0.53403008,0.32745098
0.53438662,0.54715909,0.46382843,0.29580540,0.40869331,0.41782104,0.22577654,0.28710881,0.53726395,0.09088992,0.62557324,0.26435536,0.44298133,0.32959350,0.49770596,0.54787308,0.33781950,0.56251472,0.33977315,0.47119832,0.61613974,0.41126071,0.67108753,0.20757250,0.92036103,0.61179228,0.38330662,0.65773097,0.63777090,0.54845168,0.48026681,0.44105691,0.41625310,0.10701546,0.04172139,0.24441950,0.69538618,0.17390649
0.50774473,0.53394886,0.49391805,0.32091065,0.39348674,0.50205915,0.25575645,0.28624749,0.52688482,0.09088992,0.89438899,0.36446371,0.40066479,0.35837398,0.49231997,0.44284329,0.41619543,0.68754415,0.24990652,0.46475123,0.61267504,0.41411669,0.67108753,0.20784103,0.99362888,0.64010097,0.45592405,0.53757779,0.72122150,0.52509343,0.35241801,0.47522866,0.27403846,0.25000000,0.25002526,0.24441950,0.88605659,0.25460030
